container,Match,Container,Pallet,notes,Created TS
00008178101121190741,TRUE,TRUE,TRUE,,5/10/2021 11:23:44 AM
00008178101121193452,TRUE,TRUE,TRUE,,5/10/2021 7:38:26 AM
00008178101121196705,TRUE,TRUE,TRUE,,5/10/2021 6:53:29 AM
00008178101121198266,FALSE,FALSE,FALSE,,5/10/2021 11:16:08 AM
00008178101121199300,TRUE,TRUE,TRUE,,5/10/2021 11:24:08 AM
00008178101121201065,TRUE,TRUE,TRUE,,5/10/2021 7:36:45 AM
00008178101121201379,TRUE,TRUE,TRUE,,5/13/2021 8:40:11 AM
00008178101121201416,TRUE,TRUE,TRUE,,5/13/2021 8:40:23 AM
00008178101121201461,TRUE,TRUE,TRUE,,5/13/2021 8:40:00 AM
00008178101121203014,TRUE,TRUE,TRUE,,5/13/2021 8:36:42 AM
00008178101121203502,TRUE,TRUE,TRUE,,5/13/2021 8:29:26 AM
00008178101121203519,TRUE,TRUE,TRUE,,5/13/2021 8:29:36 AM
00008178101121203700,TRUE,TRUE,TRUE,,5/13/2021 8:29:14 AM
00008178101121204127,TRUE,TRUE,TRUE,,5/13/2021 8:36:30 AM
00008178101121204141,TRUE,TRUE,TRUE,,5/13/2021 8:36:16 AM
00008178101121206503,TRUE,TRUE,TRUE,,5/12/2021 9:37:21 AM
00008178101121206909,TRUE,TRUE,TRUE,,5/12/2021 9:33:54 AM
00008178101121207005,TRUE,TRUE,TRUE,,5/12/2021 9:37:31 AM
00008178101121207067,TRUE,TRUE,TRUE,,5/12/2021 9:26:48 AM
00008178101121207098,TRUE,TRUE,TRUE,,5/12/2021 9:27:03 AM
00008178101121207524,TRUE,TRUE,TRUE,,5/12/2021 9:36:49 AM
00008178101121209238,TRUE,TRUE,TRUE,,5/12/2021 9:32:05 AM
00008178101121210104,TRUE,TRUE,TRUE,,5/12/2021 9:32:18 AM
00008178101121210371,TRUE,TRUE,TRUE,,5/12/2021 9:31:53 AM
00008178101121210784,TRUE,TRUE,TRUE,,5/13/2021 8:32:37 AM
00008178101121210852,TRUE,TRUE,TRUE,,5/13/2021 8:32:17 AM
00008178101121210906,TRUE,TRUE,TRUE,,5/13/2021 8:32:26 AM
00008178101121212832,TRUE,TRUE,TRUE,,5/10/2021 11:25:18 AM
00008178101121213600,TRUE,TRUE,TRUE,,5/10/2021 11:25:42 AM
00008178101121214256,TRUE,TRUE,TRUE,,5/10/2021 11:16:53 AM
00008178101121214898,TRUE,TRUE,TRUE,,5/10/2021 11:18:23 AM
00008178101121215055,TRUE,TRUE,TRUE,,5/10/2021 11:15:15 AM
00008178101121216243,TRUE,TRUE,TRUE,,5/10/2021 11:20:32 AM
00008178101121216281,TRUE,TRUE,TRUE,,5/10/2021 7:12:07 AM
00008178101121216601,TRUE,TRUE,TRUE,,5/10/2021 11:22:59 AM
00008178101121216700,TRUE,TRUE,TRUE,,5/10/2021 11:20:10 AM
00008178101121216809,TRUE,TRUE,TRUE,,5/10/2021 7:12:50 AM
00008178101121216854,TRUE,TRUE,TRUE,,5/10/2021 11:19:45 AM
00008178101121217059,TRUE,TRUE,TRUE,,5/10/2021 11:23:16 AM
00008178101121218469,TRUE,TRUE,TRUE,,5/10/2021 11:16:29 AM
00008178101121218773,TRUE,TRUE,TRUE,,5/10/2021 11:17:55 AM
00008178101121219800,TRUE,TRUE,TRUE,,5/12/2021 6:31:51 AM
00008178101121225986,TRUE,TRUE,TRUE,,5/11/2021 11:21:33 AM
00008178101121227546,TRUE,TRUE,TRUE,,5/10/2021 11:24:42 AM
00008178101121227768,TRUE,TRUE,TRUE,,5/10/2021 11:15:24 AM
00008178101121228734,FALSE,TRUE,TRUE,S5 CB So Delish-All Letters labels out on S3 Stripesd- Flower Power boxes,5/12/2021 8:59:47 AM
00008178101121228758,FALSE,TRUE,TRUE,S5 CB So Delish-All Letters labels put on S3 CB Flower Power-Stripes boxes 28 total cartons,5/12/2021 9:06:32 AM
00008178101121228802,TRUE,TRUE,TRUE,,5/12/2021 6:03:44 AM
00008178101121228840,TRUE,TRUE,TRUE,,5/12/2021 9:08:47 AM
00008178101121229014,TRUE,TRUE,TRUE,,5/12/2021 9:08:59 AM
00008178101121230829,TRUE,TRUE,TRUE,,5/12/2021 9:08:24 AM
00008178101121230843,TRUE,TRUE,TRUE,,5/12/2021 9:08:09 AM
00008178101121231635,TRUE,TRUE,TRUE,,5/11/2021 11:20:10 AM
00008178101121232045,TRUE,TRUE,TRUE,,5/12/2021 6:02:45 AM
00008178101121232052,TRUE,TRUE,TRUE,,5/12/2021 9:07:36 AM
00008178101121232106,TRUE,TRUE,TRUE,,5/12/2021 9:07:47 AM
00008178101121232274,TRUE,TRUE,TRUE,,5/11/2021 11:19:52 AM
00008178101121232649,TRUE,TRUE,TRUE,,5/11/2021 11:20:24 AM
00008178101121233783,TRUE,TRUE,TRUE,,5/12/2021 6:06:23 AM
00008178101121233851,TRUE,TRUE,TRUE,,5/12/2021 6:10:58 AM
00008178101121234162,TRUE,TRUE,TRUE,,5/12/2021 6:29:04 AM
00008178101121234193,TRUE,TRUE,TRUE,,5/11/2021 11:27:18 AM
00008178101121234292,TRUE,TRUE,TRUE,,5/12/2021 6:29:49 AM
00008178101121235114,TRUE,TRUE,TRUE,,5/12/2021 6:13:35 AM
00008178101121237811,TRUE,TRUE,TRUE,,5/12/2021 9:33:05 AM
00008178101121237828,TRUE,TRUE,TRUE,,5/12/2021 6:39:01 AM
00008178101121237835,TRUE,TRUE,TRUE,,5/12/2021 9:33:36 AM
00008178101121237910,TRUE,TRUE,TRUE,,5/12/2021 6:38:02 AM
00008178101121238306,TRUE,TRUE,TRUE,,5/12/2021 9:36:36 AM
00008178101121238689,TRUE,TRUE,TRUE,,5/12/2021 6:36:39 AM
00008178101121239020,TRUE,TRUE,TRUE,,5/12/2021 6:36:01 AM
00008178101121239617,TRUE,TRUE,TRUE,,5/12/2021 6:15:06 AM
00008178101121239884,TRUE,TRUE,TRUE,,5/12/2021 6:15:41 AM
00008178101121239983,TRUE,TRUE,TRUE,,5/12/2021 6:30:29 AM
00008178101121240019,TRUE,TRUE,TRUE,,5/12/2021 6:31:11 AM
00008178101121240514,TRUE,TRUE,TRUE,,5/12/2021 6:20:54 AM
00008178101121240804,TRUE,TRUE,TRUE,,5/12/2021 6:20:17 AM
00008178101121241412,TRUE,TRUE,TRUE,,5/10/2021 11:12:07 AM
00008178101121241580,TRUE,TRUE,TRUE,,5/10/2021 11:12:29 AM
00008178101121248329,FALSE,FALSE,FALSE,,5/12/2021 6:31:33 AM
00008178101121248794,TRUE,TRUE,TRUE,,5/11/2021 11:25:10 AM
00008178101121249173,TRUE,TRUE,TRUE,,5/11/2021 11:21:18 AM
00008178101121251831,TRUE,TRUE,TRUE,,5/11/2021 11:29:43 AM
00008178101121251985,TRUE,TRUE,TRUE,,5/12/2021 6:37:11 AM
00008178101121252050,TRUE,TRUE,TRUE,,5/12/2021 6:37:22 AM
00008178101121252562,TRUE,TRUE,TRUE,,5/11/2021 11:29:06 AM
00008178101121252951,TRUE,TRUE,TRUE,,5/12/2021 6:28:26 AM
00008178101121252968,TRUE,TRUE,TRUE,,5/12/2021 6:27:51 AM
00008178101121253118,TRUE,TRUE,TRUE,,5/12/2021 6:22:33 AM
00008178101121253125,TRUE,TRUE,TRUE,,5/12/2021 9:23:32 AM
00008178101121253514,TRUE,TRUE,TRUE,,5/11/2021 11:25:51 AM
00008178101121253682,TRUE,TRUE,TRUE,,5/12/2021 6:23:04 AM
00008178101121253712,TRUE,TRUE,TRUE,,5/11/2021 11:26:31 AM
00008178101121254016,TRUE,TRUE,TRUE,,5/12/2021 9:27:53 AM
00008178101121254108,TRUE,TRUE,TRUE,,5/12/2021 9:28:51 AM
00008178101121255891,TRUE,TRUE,TRUE,,5/12/2021 6:17:31 AM
00008178101121255938,TRUE,TRUE,TRUE,,5/12/2021 6:18:13 AM
00008178101121256300,TRUE,TRUE,TRUE,,5/11/2021 11:23:38 AM
00008178101121256805,TRUE,TRUE,TRUE,,5/12/2021 6:05:27 AM
00008178101121256980,TRUE,TRUE,TRUE,,5/12/2021 6:05:44 AM
00008178101121258335,TRUE,TRUE,TRUE,,5/12/2021 6:23:49 AM
00008178101121258342,TRUE,TRUE,TRUE,,5/12/2021 6:24:27 AM
00008178101121259141,TRUE,TRUE,TRUE,,5/12/2021 6:25:06 AM
00008178101121259233,TRUE,TRUE,TRUE,,5/12/2021 6:25:48 AM
00008178101121260369,TRUE,TRUE,TRUE,,5/11/2021 11:28:29 AM
00008178101121261137,TRUE,TRUE,TRUE,,5/12/2021 6:41:33 AM
00008178101121261144,TRUE,TRUE,TRUE,,5/12/2021 6:40:49 AM
00008178101121261663,TRUE,TRUE,TRUE,,5/12/2021 6:39:44 AM
00008178101121261687,FALSE,FALSE,FALSE,,5/12/2021 6:40:16 AM
00008178101121262097,TRUE,TRUE,TRUE,,5/12/2021 9:16:00 AM
00008178101121262127,TRUE,TRUE,TRUE,,5/12/2021 9:14:50 AM
00008178101121262455,TRUE,TRUE,TRUE,,5/12/2021 6:14:13 AM
00008178101121262691,TRUE,TRUE,TRUE,,5/12/2021 6:14:28 AM
00008178101121264961,TRUE,TRUE,TRUE,,5/12/2021 6:26:30 AM
00008178101121264992,TRUE,TRUE,TRUE,,5/12/2021 6:27:11 AM
00008178101121265432,TRUE,TRUE,TRUE,,5/12/2021 9:29:32 AM
00008178101121265456,TRUE,TRUE,TRUE,,5/12/2021 9:30:05 AM
00008178101121265562,TRUE,TRUE,TRUE,,5/12/2021 9:18:11 AM
00008178101121265586,TRUE,TRUE,TRUE,,5/12/2021 9:18:26 AM
00008178101121265616,TRUE,TRUE,TRUE,,5/12/2021 6:18:48 AM
00008178101121265708,TRUE,TRUE,TRUE,,5/12/2021 6:19:27 AM
00008178101121266590,TRUE,TRUE,TRUE,,5/12/2021 6:21:34 AM
00008178101121267092,TRUE,TRUE,TRUE,,5/12/2021 6:22:13 AM
00008178101121268624,TRUE,TRUE,TRUE,,5/12/2021 9:12:35 AM
00008178101121268686,TRUE,TRUE,TRUE,,5/12/2021 9:12:02 AM
00008178101121268693,TRUE,TRUE,TRUE,,5/12/2021 6:16:50 AM
00008178101121268709,TRUE,TRUE,TRUE,,5/12/2021 6:16:17 AM
00008178101121268815,TRUE,TRUE,TRUE,,5/12/2021 6:04:37 AM
00008178101121269096,TRUE,TRUE,TRUE,,5/12/2021 9:19:39 AM
00008178101121277688,TRUE,TRUE,TRUE,,5/11/2021 11:30:42 AM
00008178101121280367,TRUE,TRUE,TRUE,,5/12/2021 6:12:47 AM
00008178101121288912,TRUE,TRUE,TRUE,,5/12/2021 6:12:17 AM
00008178101121288950,TRUE,TRUE,TRUE,,5/12/2021 6:11:36 AM
00008178101121290526,TRUE,TRUE,TRUE,,5/12/2021 9:25:47 AM
00008178101121290540,TRUE,TRUE,TRUE,,5/12/2021 9:25:30 AM
00008178101121290847,TRUE,TRUE,TRUE,,5/12/2021 9:24:09 AM
00008178101121290861,TRUE,TRUE,TRUE,,5/12/2021 9:24:28 AM
00008178101121293398,TRUE,FALSE,TRUE,Crushed top corner,5/13/2021 8:42:38 AM
00008178101121293411,TRUE,TRUE,TRUE,,5/12/2021 9:19:02 AM
00008178101121293473,TRUE,TRUE,TRUE,,5/12/2021 9:18:49 AM
00008178101121293541,TRUE,TRUE,TRUE,,5/13/2021 8:42:06 AM
00008178101121296221,TRUE,TRUE,TRUE,,5/12/2021 9:09:55 AM
00008178101121296238,TRUE,TRUE,TRUE,,5/12/2021 9:13:26 AM
00008178101121296498,TRUE,TRUE,TRUE,,5/12/2021 9:11:15 AM
00008178101121296931,TRUE,TRUE,TRUE,,5/12/2021 9:13:59 AM
00008178101121299840,TRUE,TRUE,TRUE,,5/12/2021 9:36:01 AM
00008178101121300539,TRUE,TRUE,TRUE,,5/12/2021 9:16:48 AM
00008178101121300546,TRUE,TRUE,TRUE,,5/12/2021 9:30:45 AM
00008178101121300768,TRUE,TRUE,TRUE,,5/12/2021 9:30:55 AM
00008178101121301079,TRUE,TRUE,TRUE,,5/12/2021 9:17:07 AM
00008178101121301895,TRUE,TRUE,TRUE,,5/12/2021 9:21:23 AM
00008178101121302151,TRUE,TRUE,TRUE,,5/12/2021 9:21:43 AM
00008178101121302717,TRUE,TRUE,TRUE,,5/13/2021 8:33:29 AM
00008178101121303158,TRUE,TRUE,TRUE,,5/13/2021 8:33:11 AM
00008178101121303240,TRUE,TRUE,TRUE,,5/12/2021 9:31:33 AM
00008178101121303288,TRUE,TRUE,TRUE,,5/12/2021 9:31:23 AM
00008178101121306081,TRUE,TRUE,TRUE,,5/12/2021 9:34:41 AM
00008178101121306142,TRUE,TRUE,TRUE,,5/12/2021 9:34:24 AM
00008178101121306500,TRUE,TRUE,TRUE,,5/12/2021 9:35:22 AM
00008178101121306784,TRUE,TRUE,TRUE,,5/12/2021 9:25:07 AM
00008178101121309853,TRUE,TRUE,TRUE,,5/13/2021 8:28:22 AM
00008178101121311085,TRUE,TRUE,TRUE,,5/18/2021 8:38:48 AM
00008178101121311818,TRUE,TRUE,TRUE,,5/13/2021 8:58:38 AM
00008178101121311979,TRUE,TRUE,TRUE,,5/13/2021 8:58:54 AM
00008178101121312020,TRUE,TRUE,TRUE,,5/13/2021 8:59:08 AM
00008178101121315427,TRUE,TRUE,TRUE,,5/13/2021 8:57:41 AM
00008178101121315465,TRUE,TRUE,TRUE,,5/13/2021 8:58:16 AM
00008178101121316516,TRUE,TRUE,TRUE,,5/13/2021 8:37:16 AM
00008178101121318015,TRUE,TRUE,TRUE,,5/13/2021 8:35:43 AM
00008178101121318022,TRUE,TRUE,TRUE,,5/13/2021 8:36:01 AM
00008178101121318107,TRUE,TRUE,TRUE,,5/13/2021 8:35:26 AM
00008178101121318138,TRUE,TRUE,TRUE,,5/13/2021 8:28:48 AM
00008178101121318220,TRUE,TRUE,TRUE,,5/13/2021 8:29:00 AM
00008178101121318749,TRUE,TRUE,TRUE,,5/13/2021 9:00:45 AM
00008178101121319425,TRUE,TRUE,TRUE,,5/13/2021 9:06:39 AM
00008178101121321176,TRUE,TRUE,TRUE,,5/13/2021 9:07:20 AM
00008178101121322142,TRUE,TRUE,TRUE,,5/13/2021 9:10:13 AM
00008178101121322920,TRUE,TRUE,TRUE,,5/13/2021 9:10:51 AM
00008178101121332332,TRUE,TRUE,TRUE,,5/13/2021 8:51:09 AM
00008178101121332394,TRUE,TRUE,TRUE,,5/18/2021 8:44:06 AM
00008178101121332530,TRUE,TRUE,TRUE,,5/18/2021 8:45:23 AM
00008178101121332554,TRUE,TRUE,TRUE,,5/13/2021 8:39:05 AM
00008178101121332592,TRUE,TRUE,TRUE,,5/13/2021 8:39:41 AM
00008178101121332714,TRUE,TRUE,TRUE,,5/17/2021 9:54:49 AM
00008178101121332936,TRUE,TRUE,TRUE,,5/13/2021 9:08:49 AM
00008178101121333261,TRUE,TRUE,TRUE,,5/13/2021 9:09:35 AM
00008178101121333599,TRUE,TRUE,TRUE,,5/13/2021 8:41:45 AM
00008178101121337900,TRUE,TRUE,TRUE,,5/13/2021 8:52:55 AM
00008178101121338303,TRUE,TRUE,TRUE,,5/13/2021 8:51:54 AM
00008178101121339287,TRUE,TRUE,TRUE,,5/13/2021 8:34:54 AM
00008178101121339867,TRUE,TRUE,TRUE,,5/13/2021 8:50:30 AM
00008178101121340573,TRUE,TRUE,TRUE,,5/13/2021 9:01:26 AM
00008178101121340658,TRUE,TRUE,TRUE,,5/13/2021 9:02:02 AM
00008178101121340887,TRUE,TRUE,TRUE,,5/13/2021 8:41:08 AM
00008178101121341563,TRUE,TRUE,TRUE,,5/13/2021 8:56:26 AM
00008178101121341594,TRUE,TRUE,TRUE,,5/13/2021 8:55:45 AM
00008178101121341839,TRUE,TRUE,TRUE,,5/13/2021 8:54:58 AM
00008178101121344021,TRUE,TRUE,TRUE,,5/13/2021 8:49:12 AM
00008178101121344038,TRUE,TRUE,TRUE,,5/13/2021 8:49:44 AM
00008178101121344083,TRUE,TRUE,TRUE,,5/13/2021 8:49:23 AM
00008178101121345233,TRUE,TRUE,TRUE,,5/13/2021 8:56:44 AM
00008178101121345240,TRUE,TRUE,TRUE,,5/13/2021 8:57:03 AM
00008178101121345387,TRUE,TRUE,TRUE,,5/13/2021 8:59:29 AM
00008178101121345462,TRUE,TRUE,TRUE,,5/13/2021 8:59:41 AM
00008178101121346988,TRUE,TRUE,TRUE,,5/17/2021 9:52:08 AM
00008178101121346995,TRUE,TRUE,TRUE,,5/17/2021 9:52:23 AM
00008178101121351043,TRUE,TRUE,TRUE,,5/17/2021 9:48:43 AM
00008178101121352736,TRUE,TRUE,TRUE,,5/17/2021 10:00:31 AM
00008178101121352804,TRUE,TRUE,TRUE,,5/17/2021 9:59:49 AM
00008178101121352811,TRUE,TRUE,TRUE,,5/17/2021 10:00:44 AM
00008178101121358028,TRUE,TRUE,TRUE,,5/17/2021 10:04:11 AM
00008178101121358226,TRUE,TRUE,TRUE,,5/18/2021 8:56:53 AM
00008178101121358301,TRUE,TRUE,TRUE,,5/17/2021 10:03:58 AM
00008178101121358417,TRUE,TRUE,TRUE,,5/17/2021 10:00:09 AM
00008178101121358431,TRUE,TRUE,TRUE,,5/17/2021 9:50:44 AM
00008178101121358752,TRUE,TRUE,TRUE,,5/18/2021 8:37:51 AM
00008178101121358912,TRUE,TRUE,TRUE,,5/19/2021 8:20:45 AM
00008178101121359070,TRUE,TRUE,TRUE,,5/17/2021 9:51:21 AM
00008178101121359278,TRUE,TRUE,TRUE,,5/19/2021 8:20:56 AM
00008178101121359353,TRUE,TRUE,TRUE,,5/17/2021 9:51:04 AM
00008178101121359551,TRUE,TRUE,TRUE,,5/18/2021 8:38:03 AM
00008178101121362698,TRUE,TRUE,TRUE,,5/17/2021 9:50:28 AM
00008178101121365064,TRUE,TRUE,TRUE,,5/17/2021 9:59:28 AM
00008178101121365071,TRUE,TRUE,TRUE,,5/17/2021 9:58:52 AM
00008178101121365088,TRUE,TRUE,TRUE,,5/18/2021 8:56:18 AM
00008178101121367044,TRUE,TRUE,TRUE,,5/18/2021 8:55:35 AM
00008178101121372871,TRUE,TRUE,TRUE,,5/13/2021 9:04:37 AM
00008178101121373816,TRUE,TRUE,TRUE,,5/13/2021 9:03:59 AM
00008178101121378804,TRUE,TRUE,TRUE,,5/17/2021 9:55:36 AM
00008178101121382030,TRUE,TRUE,TRUE,,5/13/2021 9:05:58 AM
00008178101121383785,TRUE,TRUE,TRUE,,5/19/2021 8:21:36 AM
00008178101121383792,TRUE,TRUE,TRUE,,5/19/2021 8:21:52 AM
00008178101121383808,TRUE,TRUE,TRUE,,5/18/2021 8:38:28 AM
00008178101121390646,TRUE,TRUE,TRUE,,5/13/2021 8:31:16 AM
00008178101121390752,TRUE,TRUE,TRUE,,5/13/2021 8:38:12 AM
00008178101121391049,TRUE,TRUE,TRUE,,5/13/2021 8:34:08 AM
00008178101121391452,TRUE,TRUE,TRUE,,5/13/2021 8:32:04 AM
00008178101121391490,TRUE,TRUE,TRUE,,5/13/2021 8:54:05 AM
00008178101121391513,TRUE,TRUE,TRUE,,5/13/2021 8:30:27 AM
00008178101121394231,TRUE,TRUE,TRUE,,5/13/2021 9:03:21 AM
00008178101121394668,TRUE,TRUE,TRUE,,5/13/2021 9:08:09 AM
00008178101121394675,TRUE,TRUE,TRUE,,5/13/2021 9:05:14 AM
00008178101121395955,TRUE,TRUE,TRUE,,5/13/2021 9:02:43 AM
00008178101121404664,TRUE,TRUE,TRUE,,5/19/2021 8:20:23 AM
00008178101121405500,TRUE,TRUE,TRUE,,5/17/2021 9:47:34 AM
00008178101121405562,TRUE,TRUE,TRUE,,5/17/2021 9:46:58 AM
00008178101121405609,TRUE,TRUE,TRUE,,5/19/2021 8:19:47 AM
00008178101121405654,TRUE,TRUE,TRUE,,5/18/2021 8:57:57 AM
00008178101121405708,TRUE,TRUE,TRUE,,5/18/2021 8:57:41 AM
00008178101121405715,TRUE,TRUE,TRUE,,5/18/2021 8:37:08 AM
00008178101121405760,TRUE,TRUE,TRUE,,5/18/2021 8:37:25 AM
00008178101121406880,TRUE,TRUE,TRUE,,5/17/2021 9:41:36 AM
00008178101121407078,TRUE,TRUE,TRUE,,5/17/2021 9:39:27 AM
00008178101121407177,TRUE,TRUE,TRUE,,5/17/2021 9:39:43 AM
00008178101121407306,TRUE,TRUE,TRUE,,5/17/2021 9:42:18 AM
00008178101121407535,TRUE,TRUE,TRUE,,5/17/2021 9:38:56 AM
00008178101121407542,TRUE,TRUE,TRUE,,5/17/2021 9:39:09 AM
00008178101121407726,TRUE,TRUE,TRUE,,5/17/2021 9:41:53 AM
00008178101121407801,TRUE,TRUE,TRUE,,5/17/2021 9:42:05 AM
00008178101121407917,TRUE,TRUE,TRUE,,5/17/2021 9:45:29 AM
00008178101121407931,TRUE,TRUE,TRUE,,5/17/2021 9:46:16 AM
00008178101121408037,TRUE,TRUE,TRUE,,5/18/2021 8:34:34 AM
00008178101121408051,TRUE,TRUE,TRUE,,5/18/2021 8:34:50 AM
00008178101121408068,TRUE,TRUE,TRUE,,5/17/2021 9:40:38 AM
00008178101121408129,TRUE,TRUE,TRUE,,5/17/2021 9:40:54 AM
00008178101121408501,TRUE,TRUE,TRUE,,5/17/2021 9:45:08 AM
00008178101121409102,TRUE,TRUE,TRUE,,5/18/2021 8:32:52 AM
00008178101121409386,TRUE,TRUE,TRUE,,5/18/2021 8:33:18 AM
00008178101121409430,TRUE,TRUE,TRUE,,5/18/2021 8:33:06 AM
00008178101121410207,TRUE,TRUE,TRUE,,5/17/2021 9:40:04 AM
00008178101121410320,TRUE,TRUE,TRUE,,5/17/2021 9:40:24 AM
00008178101121410528,TRUE,TRUE,TRUE,,5/18/2021 8:33:36 AM
00008178101121410535,TRUE,TRUE,TRUE,,5/18/2021 8:34:18 AM
00008178101121411075,TRUE,TRUE,TRUE,,5/17/2021 9:43:55 AM
00008178101121411211,TRUE,TRUE,TRUE,,5/19/2021 8:18:25 AM
00008178101121411310,TRUE,TRUE,TRUE,,5/19/2021 8:17:53 AM
00008178101121427120,TRUE,TRUE,TRUE,,5/18/2021 8:56:36 AM
00008178101121427946,TRUE,TRUE,TRUE,,5/17/2021 9:49:28 AM
00008178101121427953,TRUE,TRUE,TRUE,,5/17/2021 9:49:17 AM
00008178101121432179,TRUE,TRUE,TRUE,,5/17/2021 9:44:18 AM
00008178101121432551,TRUE,TRUE,TRUE,,5/18/2021 8:36:08 AM
00008178101121432605,TRUE,TRUE,TRUE,,5/19/2021 8:18:08 AM
00008178101121432940,TRUE,TRUE,TRUE,,5/18/2021 8:35:43 AM
00008178101121433053,TRUE,TRUE,TRUE,,5/17/2021 9:38:19 AM
00008178101121433190,TRUE,TRUE,TRUE,,5/17/2021 9:38:35 AM
00008178101121433220,TRUE,TRUE,TRUE,,5/17/2021 9:44:45 AM
00008178101121433466,TRUE,TRUE,TRUE,,5/17/2021 9:56:36 AM
00008178101121433527,TRUE,TRUE,TRUE,,5/17/2021 9:57:13 AM
00008178101121433589,TRUE,TRUE,TRUE,,5/18/2021 8:36:40 AM
00008178101121433640,TRUE,TRUE,TRUE,,5/18/2021 8:36:29 AM
00008178101121435323,TRUE,TRUE,TRUE,,5/17/2021 9:58:02 AM
00008178101121435330,TRUE,TRUE,TRUE,,5/17/2021 9:57:44 AM
00008178101121435644,TRUE,TRUE,TRUE,,5/17/2021 10:03:05 AM
00008178101121435859,TRUE,TRUE,TRUE,,5/17/2021 10:03:21 AM
00008178101121436429,TRUE,TRUE,TRUE,,5/17/2021 9:50:09 AM
00008178101121436481,TRUE,TRUE,TRUE,,5/17/2021 9:49:56 AM
00008178101121437280,TRUE,TRUE,TRUE,,5/18/2021 8:42:18 AM
00008178101121437433,TRUE,TRUE,TRUE,,5/18/2021 9:00:44 AM
00008178101121437662,TRUE,TRUE,TRUE,,5/18/2021 9:00:57 AM
00008178101121437952,TRUE,TRUE,TRUE,,5/17/2021 10:05:03 AM
00008178101121437976,TRUE,TRUE,TRUE,,5/17/2021 10:05:18 AM
00008178101121438867,TRUE,TRUE,TRUE,,5/17/2021 9:45:51 AM
00008178101121439185,TRUE,TRUE,TRUE,,5/17/2021 9:41:19 AM
00008178101121439444,TRUE,TRUE,TRUE,,5/17/2021 9:42:53 AM
00008178101121439468,TRUE,TRUE,TRUE,,5/17/2021 10:04:45 AM
00008178101121439758,TRUE,TRUE,TRUE,,5/17/2021 10:04:29 AM
00008178101121440341,TRUE,TRUE,TRUE,,5/18/2021 8:59:58 AM
00008178101121440372,TRUE,TRUE,TRUE,,5/18/2021 8:59:46 AM
00008178101121441430,TRUE,TRUE,TRUE,,5/17/2021 10:01:01 AM
00008178101121441775,TRUE,TRUE,TRUE,,5/17/2021 10:01:18 AM
00008178101121446626,TRUE,TRUE,TRUE,,5/17/2021 10:02:16 AM
00008178101121447135,FALSE,FALSE,FALSE,,5/17/2021 10:02:49 AM
00008178101121447166,TRUE,TRUE,TRUE,,5/17/2021 10:02:35 AM
00008178101121448187,TRUE,TRUE,TRUE,,5/17/2021 9:47:53 AM
00008178101121448231,TRUE,TRUE,TRUE,,5/17/2021 9:51:48 AM
00008178101121448309,TRUE,TRUE,TRUE,,5/17/2021 9:48:17 AM
00008178101121448330,TRUE,TRUE,TRUE,,5/17/2021 9:51:35 AM
00008178101121448620,TRUE,TRUE,TRUE,,5/17/2021 10:01:56 AM
00008178101121455291,TRUE,TRUE,TRUE,,5/18/2021 8:42:47 AM
00008178101121455826,TRUE,TRUE,TRUE,,5/18/2021 8:58:46 AM
00008178101121456281,TRUE,TRUE,TRUE,,5/18/2021 8:58:25 AM
00008178101121456342,TRUE,TRUE,TRUE,,5/18/2021 8:58:16 AM
00008178101121456601,TRUE,TRUE,TRUE,,5/18/2021 8:58:35 AM
00008178101121458117,TRUE,TRUE,TRUE,,5/17/2021 9:43:16 AM
00008178101121458148,TRUE,TRUE,TRUE,,5/18/2021 8:32:15 AM
00008178101121458339,TRUE,TRUE,TRUE,,5/18/2021 8:32:34 AM
00008178101121458759,TRUE,TRUE,TRUE,,5/18/2021 8:41:45 AM
00008178101121458858,TRUE,TRUE,TRUE,,5/18/2021 8:42:01 AM
00008178101121458872,TRUE,TRUE,TRUE,,5/18/2021 9:01:30 AM
00008178101121458889,TRUE,TRUE,TRUE,,5/18/2021 9:01:20 AM
00008178101121459213,TRUE,TRUE,TRUE,,5/19/2021 8:17:43 AM
00008178101121459244,TRUE,TRUE,TRUE,,5/17/2021 9:43:42 AM
00008178101121459718,TRUE,TRUE,TRUE,,5/18/2021 8:31:55 AM
00008178101121459749,TRUE,TRUE,TRUE,,5/18/2021 8:31:42 AM
00008178101121459848,TRUE,TRUE,TRUE,,5/18/2021 8:35:14 AM
00008178101121460301,TRUE,TRUE,TRUE,,5/18/2021 8:35:04 AM
00008178101121461032,TRUE,TRUE,TRUE,,5/18/2021 8:43:28 AM
00008178101121461056,TRUE,TRUE,TRUE,,5/18/2021 8:43:14 AM
00008178101121461636,TRUE,TRUE,TRUE,,5/18/2021 9:00:21 AM
00008178101121461667,TRUE,TRUE,TRUE,,5/18/2021 9:00:32 AM
00008178101121463678,TRUE,TRUE,TRUE,,5/18/2021 8:54:57 AM
00008178101121463760,TRUE,TRUE,TRUE,,5/18/2021 8:54:35 AM
00008178101121479327,TRUE,TRUE,TRUE,,5/18/2021 8:39:57 AM
00008178101121479693,TRUE,TRUE,TRUE,,5/18/2021 8:39:44 AM
00008178101121480743,TRUE,TRUE,TRUE,,5/18/2021 8:40:45 AM
00008178101121480897,TRUE,TRUE,TRUE,,5/18/2021 8:52:04 AM
00008178101121480941,TRUE,TRUE,TRUE,,5/18/2021 8:47:09 AM
